BIOMD0000000486,2,2,2
BIOMD0000000486,2,2,2
BIOMD0000000486,2,2,2
BIOMD0000000486,2,2,2
BIOMD0000000486,2,2,2
BIOMD0000000486,2,2,2
BIOMD0000000486,2,2,2
BIOMD0000000486,2,2,2
BIOMD0000000486,2,2,2
BIOMD0000000486,2,2,2
BIOMD0000000092,3,3,4
BIOMD0000000092,3,3,4
BIOMD0000000092,3,3,4
BIOMD0000000092,3,3,4
BIOMD0000000092,3,3,4
BIOMD0000000092,3,3,4
BIOMD0000000092,3,3,4
BIOMD0000000092,3,3,4
BIOMD0000000092,3,3,4
BIOMD0000000092,3,3,4
BIOMD0000000233,4,4,6
BIOMD0000000233,4,4,6
BIOMD0000000233,4,4,6
BIOMD0000000233,4,4,6
BIOMD0000000233,4,4,6
BIOMD0000000233,4,4,6
BIOMD0000000233,4,4,6
BIOMD0000000233,4,4,6
BIOMD0000000233,4,4,6
BIOMD0000000233,4,4,6
BIOMD0000000267,3,3,5
BIOMD0000000267,3,3,5
BIOMD0000000267,3,3,5
BIOMD0000000267,3,3,5
BIOMD0000000267,3,3,5
BIOMD0000000267,3,3,5
BIOMD0000000267,3,3,5
BIOMD0000000267,3,3,5
BIOMD0000000267,3,3,5
BIOMD0000000267,3,3,5
BIOMD0000000283,2,2,3
BIOMD0000000283,2,2,3
BIOMD0000000283,2,2,3
BIOMD0000000283,2,2,3
BIOMD0000000283,2,2,3
BIOMD0000000283,2,2,3
BIOMD0000000283,2,2,3
BIOMD0000000283,2,2,3
BIOMD0000000283,2,2,3
BIOMD0000000283,2,2,3
BIOMD0000000363,3,4,6
BIOMD0000000363,3,3,6
BIOMD0000000363,3,3,6
BIOMD0000000363,3,3,6
BIOMD0000000363,3,3,6
BIOMD0000000363,3,3,6
BIOMD0000000363,3,3,6
BIOMD0000000363,3,3,6
BIOMD0000000363,3,4,6
BIOMD0000000363,3,4,6
BIOMD0000000854,4,4,8
BIOMD0000000854,4,5,8
BIOMD0000000854,4,5,8
BIOMD0000000854,4,4,8
BIOMD0000000854,4,5,8
BIOMD0000000854,4,4,8
BIOMD0000000854,4,4,8
BIOMD0000000854,4,4,8
BIOMD0000000854,4,4,8
BIOMD0000000854,4,5,8
BIOMD0000000040,5,6,9
BIOMD0000000040,5,6,9
BIOMD0000000040,5,5,9
BIOMD0000000040,5,5,9
BIOMD0000000040,5,6,9
BIOMD0000000040,5,5,9
BIOMD0000000040,5,6,9
BIOMD0000000040,5,6,9
BIOMD0000000040,5,5,9
BIOMD0000000040,5,6,9
BIOMD0000000413,6,6,12
BIOMD0000000413,6,7,12
BIOMD0000000413,6,6,12
BIOMD0000000413,6,7,12
BIOMD0000000413,6,7,12
BIOMD0000000413,6,6,12
BIOMD0000000413,6,7,12
BIOMD0000000413,6,6,12
BIOMD0000000413,6,7,12
BIOMD0000000413,6,7,12
BIOMD0000000609,7,7,13
BIOMD0000000609,7,7,13
BIOMD0000000609,7,7,13
BIOMD0000000609,7,6,13
BIOMD0000000609,7,6,13
BIOMD0000000609,7,7,13
BIOMD0000000609,7,6,13
BIOMD0000000609,7,7,13
BIOMD0000000609,7,7,13
BIOMD0000000609,7,7,13
BIOMD0000000629,4,3,4
BIOMD0000000629,4,3,4
BIOMD0000000629,4,3,4
BIOMD0000000629,4,3,4
BIOMD0000000629,4,3,4
BIOMD0000000629,4,3,4
BIOMD0000000629,4,3,4
BIOMD0000000629,4,3,4
BIOMD0000000629,4,3,4
BIOMD0000000629,4,3,4
BIOMD0000000868,5,5,10
BIOMD0000000868,5,5,10
BIOMD0000000868,5,5,10
BIOMD0000000868,5,5,10
BIOMD0000000868,5,5,10
BIOMD0000000868,5,5,10
BIOMD0000000868,5,5,10
BIOMD0000000868,5,5,10
BIOMD0000000868,5,5,10
BIOMD0000000868,5,5,10
BIOMD0000000916,3,3,7
BIOMD0000000916,3,3,7
BIOMD0000000916,3,3,7
BIOMD0000000916,3,3,7
BIOMD0000000916,3,3,7
BIOMD0000000916,3,3,7
BIOMD0000000916,3,3,7
BIOMD0000000916,3,3,7
BIOMD0000000916,3,3,7
BIOMD0000000916,3,3,7
BIOMD0000000057,6,6,13
BIOMD0000000057,6,7,13
BIOMD0000000057,6,7,13
BIOMD0000000057,6,6,13
BIOMD0000000057,6,6,13
BIOMD0000000057,6,6,13
BIOMD0000000057,6,7,13
BIOMD0000000057,6,7,13
BIOMD0000000057,6,6,13
BIOMD0000000057,6,6,13
BIOMD0000000271,3,3,9
BIOMD0000000271,3,3,9
BIOMD0000000271,3,3,9
BIOMD0000000271,3,3,9
BIOMD0000000271,3,3,9
BIOMD0000000271,3,3,9
BIOMD0000000271,3,4,9
BIOMD0000000271,3,3,9
BIOMD0000000271,3,3,9
BIOMD0000000271,3,3,9
BIOMD0000000272,3,3,9
BIOMD0000000272,3,3,9
BIOMD0000000272,3,4,9
BIOMD0000000272,3,4,9
BIOMD0000000272,3,4,9
BIOMD0000000272,3,3,9
BIOMD0000000272,3,3,9
BIOMD0000000272,3,3,9
BIOMD0000000272,3,4,9
BIOMD0000000272,3,4,9
BIOMD0000000282,3,3,5
BIOMD0000000282,3,3,5
BIOMD0000000282,3,3,5
BIOMD0000000282,3,3,5
BIOMD0000000282,3,3,5
BIOMD0000000282,3,3,5
BIOMD0000000282,3,3,5
BIOMD0000000282,3,3,5
BIOMD0000000282,3,3,5
BIOMD0000000282,3,3,5
BIOMD0000000405,6,7,11
BIOMD0000000405,6,7,11
BIOMD0000000405,6,6,11
BIOMD0000000405,6,6,11
BIOMD0000000405,6,6,11
BIOMD0000000405,6,6,11
BIOMD0000000405,6,6,11
BIOMD0000000405,6,7,11
BIOMD0000000405,6,6,11
BIOMD0000000405,6,7,11
BIOMD0000000487,4,4,7
BIOMD0000000487,4,4,7
BIOMD0000000487,4,4,7
BIOMD0000000487,4,4,7
BIOMD0000000487,4,4,7
BIOMD0000000487,4,4,7
BIOMD0000000487,4,4,7
BIOMD0000000487,4,4,7
BIOMD0000000487,4,4,7
BIOMD0000000487,4,4,7
BIOMD0000000870,9,9,20
BIOMD0000000870,9,9,20
BIOMD0000000870,9,10,20
BIOMD0000000870,9,10,20
BIOMD0000000870,9,9,20
BIOMD0000000870,9,9,20
BIOMD0000000870,9,10,20
BIOMD0000000870,9,9,20
BIOMD0000000870,9,11,20
BIOMD0000000870,9,11,20
BIOMD0000000361,8,8,15
BIOMD0000000361,8,9,15
BIOMD0000000361,8,8,15
BIOMD0000000361,8,8,15
BIOMD0000000361,8,9,15
BIOMD0000000361,8,9,15
BIOMD0000000361,8,8,15
BIOMD0000000361,8,9,15
BIOMD0000000361,8,9,15
BIOMD0000000361,8,8,15
BIOMD0000000692,7,9,16
BIOMD0000000692,7,9,16
BIOMD0000000692,7,9,16
BIOMD0000000692,7,7,16
BIOMD0000000692,7,9,16
BIOMD0000000692,7,9,16
BIOMD0000000692,7,9,16
BIOMD0000000692,7,9,16
BIOMD0000000692,7,9,16
BIOMD0000000692,7,9,16
BIOMD0000000871,11,11,22
BIOMD0000000871,11,11,22
BIOMD0000000871,11,12,22
BIOMD0000000871,11,11,22
BIOMD0000000871,11,11,22
BIOMD0000000871,11,11,22
BIOMD0000000871,11,11,22
BIOMD0000000871,11,12,22
BIOMD0000000871,11,11,22
BIOMD0000000871,11,12,22
BIOMD0000000357,7,8,17
BIOMD0000000357,7,8,17
BIOMD0000000357,7,8,17
BIOMD0000000357,7,8,17
BIOMD0000000357,7,8,17
BIOMD0000000357,7,8,17
BIOMD0000000357,7,8,17
BIOMD0000000357,7,8,17
BIOMD0000000357,7,8,17
BIOMD0000000357,7,8,17
BIOMD0000000359,12,14,27
BIOMD0000000359,12,16,27
BIOMD0000000359,12,16,27
BIOMD0000000359,12,12,27
BIOMD0000000359,12,12,27
BIOMD0000000359,12,12,27
BIOMD0000000359,12,12,27
BIOMD0000000359,12,17,27
BIOMD0000000359,12,12,27
BIOMD0000000359,12,12,27
BIOMD0000000360,10,10,23
BIOMD0000000360,10,10,23
BIOMD0000000360,10,13,23
BIOMD0000000360,10,13,23
BIOMD0000000360,10,10,23
BIOMD0000000360,10,10,23
BIOMD0000000360,10,10,23
BIOMD0000000360,10,13,23
BIOMD0000000360,10,13,23
BIOMD0000000360,10,10,23
BIOMD0000000755,7,7,13
BIOMD0000000755,7,7,13
BIOMD0000000755,7,7,13
BIOMD0000000755,7,7,13
BIOMD0000000755,7,7,13
BIOMD0000000755,7,7,13
BIOMD0000000755,7,7,13
BIOMD0000000755,7,7,13
BIOMD0000000755,7,7,13
BIOMD0000000755,7,7,13
BIOMD0000000987,10,10,18
BIOMD0000000987,10,10,18
BIOMD0000000987,10,10,18
BIOMD0000000987,10,10,18
BIOMD0000000987,10,10,18
BIOMD0000000987,10,10,18
BIOMD0000000987,10,10,18
BIOMD0000000987,10,10,18
BIOMD0000000987,10,10,18
BIOMD0000000987,10,10,18
BIOMD0000000035,12,14,25
BIOMD0000000035,12,12,25
BIOMD0000000035,12,12,25
BIOMD0000000035,12,12,25
BIOMD0000000035,12,13,25
BIOMD0000000035,12,14,25
BIOMD0000000035,12,12,25
BIOMD0000000035,12,13,25
BIOMD0000000035,12,14,25
BIOMD0000000035,12,12,25
BIOMD0000000080,8,7,13
BIOMD0000000080,8,7,13
BIOMD0000000080,8,7,13
BIOMD0000000080,8,7,13
BIOMD0000000080,8,7,13
BIOMD0000000080,8,7,13
BIOMD0000000080,8,7,13
BIOMD0000000080,8,7,13
BIOMD0000000080,8,7,13
BIOMD0000000080,8,7,13
BIOMD0000000082,8,7,13
BIOMD0000000082,8,7,13
BIOMD0000000082,8,7,13
BIOMD0000000082,8,7,13
BIOMD0000000082,8,7,13
BIOMD0000000082,8,7,13
BIOMD0000000082,8,7,13
BIOMD0000000082,8,7,13
BIOMD0000000082,8,7,13
BIOMD0000000082,8,7,13
BIOMD0000001004,14,10,17
BIOMD0000001004,14,10,17
BIOMD0000001004,14,10,17
BIOMD0000001004,14,10,17
BIOMD0000001004,14,10,17
BIOMD0000001004,14,10,17
BIOMD0000001004,14,10,17
BIOMD0000001004,14,10,17
BIOMD0000001004,14,10,17
BIOMD0000001004,14,10,17
BIOMD0000000026,11,12,23
BIOMD0000000026,11,12,23
BIOMD0000000026,11,12,23
BIOMD0000000026,11,12,23
BIOMD0000000026,11,13,23
BIOMD0000000026,11,13,23
BIOMD0000000026,11,13,23
BIOMD0000000026,11,13,23
BIOMD0000000026,11,12,23
BIOMD0000000026,11,12,23
BIOMD0000000052,7,8,21
BIOMD0000000052,7,7,21
BIOMD0000000052,7,7,21
BIOMD0000000052,7,8,21
BIOMD0000000052,7,7,21
BIOMD0000000052,7,7,21
BIOMD0000000052,7,7,21
BIOMD0000000052,7,8,21
BIOMD0000000052,7,7,21
BIOMD0000000052,7,7,21
BIOMD0000000257,11,14,34
BIOMD0000000257,11,11,34
BIOMD0000000257,11,11,34
BIOMD0000000257,11,11,34
BIOMD0000000257,11,15,34
BIOMD0000000257,11,11,34
BIOMD0000000257,11,15,34
BIOMD0000000257,11,11,34
BIOMD0000000257,11,11,34
BIOMD0000000257,11,16,34
BIOMD0000000647,8,9,17
BIOMD0000000647,8,9,17
BIOMD0000000647,8,9,17
BIOMD0000000647,8,8,17
BIOMD0000000647,8,9,17
BIOMD0000000647,8,8,17
BIOMD0000000647,8,9,17
BIOMD0000000647,8,9,17
BIOMD0000000647,8,8,17
BIOMD0000000647,8,8,17
BIOMD0000000637,20,23,52
BIOMD0000000637,20,20,52
BIOMD0000000637,20,23,52
BIOMD0000000637,20,23,52
BIOMD0000000637,20,29,52
BIOMD0000000637,20,20,52
BIOMD0000000637,20,20,52
BIOMD0000000637,20,23,52
BIOMD0000000637,20,26,52
BIOMD0000000637,20,24,52
BIOMD0000000002,20,27,61
BIOMD0000000002,20,20,61
BIOMD0000000002,20,20,61
BIOMD0000000002,20,20,61
BIOMD0000000002,20,20,61
BIOMD0000000002,20,22,61
BIOMD0000000002,20,32,61
BIOMD0000000002,20,26,61
BIOMD0000000002,20,20,61
BIOMD0000000002,20,35,61
BIOMD0000000447,23,25,51
BIOMD0000000447,23,26,51
BIOMD0000000447,23,25,51
BIOMD0000000447,23,25,51
BIOMD0000000447,23,23,51
BIOMD0000000447,23,25,51
BIOMD0000000447,23,26,51
BIOMD0000000447,23,25,51
BIOMD0000000447,23,24,51
BIOMD0000000447,23,25,51
BIOMD0000000050,9,11,30
BIOMD0000000050,9,12,30
BIOMD0000000050,9,12,30
BIOMD0000000050,9,12,30
BIOMD0000000050,9,12,30
BIOMD0000000050,9,12,30
BIOMD0000000050,9,10,30
BIOMD0000000050,9,12,30
BIOMD0000000050,9,12,30
BIOMD0000000050,9,10,30
BIOMD0000000364,13,17,35
BIOMD0000000364,13,15,35
BIOMD0000000364,13,15,35
BIOMD0000000364,13,16,35
BIOMD0000000364,13,16,35
BIOMD0000000364,13,16,35
BIOMD0000000364,13,16,35
BIOMD0000000364,13,16,35
BIOMD0000000364,13,16,35
BIOMD0000000364,13,16,35
BIOMD0000000500,19,24,51
BIOMD0000000500,19,19,51
BIOMD0000000500,19,26,51
BIOMD0000000500,19,23,51
BIOMD0000000500,19,24,51
BIOMD0000000500,19,21,51
BIOMD0000000500,19,24,51
BIOMD0000000500,19,22,51
BIOMD0000000500,19,27,51
BIOMD0000000500,19,23,51
BIOMD0000000028,17,20,38
BIOMD0000000028,17,19,38
BIOMD0000000028,17,20,38
BIOMD0000000028,17,19,38
BIOMD0000000028,17,19,38
BIOMD0000000028,17,20,38
BIOMD0000000028,17,20,38
BIOMD0000000028,17,19,38
BIOMD0000000028,17,21,38
BIOMD0000000028,17,20,38
BIOMD0000000038,15,17,31
BIOMD0000000038,15,17,31
BIOMD0000000038,15,17,31
BIOMD0000000038,15,17,31
BIOMD0000000038,15,17,31
BIOMD0000000038,15,18,31
BIOMD0000000038,15,18,31
BIOMD0000000038,15,17,31
BIOMD0000000038,15,17,31
BIOMD0000000038,15,17,31
BIOMD0000000085,26,38,64
BIOMD0000000085,26,29,64
BIOMD0000000085,26,33,64
BIOMD0000000085,26,33,64
BIOMD0000000085,26,36,64
BIOMD0000000085,26,32,64
BIOMD0000000085,26,31,64
BIOMD0000000085,26,34,64
BIOMD0000000085,26,30,64
BIOMD0000000085,26,33,64
BIOMD0000000086,35,47,82
BIOMD0000000086,35,47,82
BIOMD0000000086,35,44,82
BIOMD0000000086,35,43,82
BIOMD0000000086,35,49,82
BIOMD0000000086,35,40,82
BIOMD0000000086,35,41,82
BIOMD0000000086,35,46,82
BIOMD0000000086,35,44,82
BIOMD0000000086,35,48,82
BIOMD0000000259,16,17,34
BIOMD0000000259,16,16,34
BIOMD0000000259,16,16,34
BIOMD0000000259,16,17,34
BIOMD0000000259,16,16,34
BIOMD0000000259,16,16,34
BIOMD0000000259,16,16,34
BIOMD0000000259,16,16,34
BIOMD0000000259,16,17,34
BIOMD0000000259,16,16,34
BIOMD0000000260,16,17,34
BIOMD0000000260,16,16,34
BIOMD0000000260,16,17,34
BIOMD0000000260,16,17,34
BIOMD0000000260,16,16,34
BIOMD0000000260,16,16,34
BIOMD0000000260,16,16,34
BIOMD0000000260,16,16,34
BIOMD0000000260,16,16,34
BIOMD0000000260,16,18,34
BIOMD0000000261,16,16,34
BIOMD0000000261,16,17,34
BIOMD0000000261,16,16,34
BIOMD0000000261,16,16,34
BIOMD0000000261,16,17,34
BIOMD0000000261,16,17,34
BIOMD0000000261,16,18,34
BIOMD0000000261,16,16,34
BIOMD0000000261,16,16,34
BIOMD0000000261,16,16,34
BIOMD0000000030,19,23,45
BIOMD0000000030,19,23,45
BIOMD0000000030,19,23,45
BIOMD0000000030,19,24,45
BIOMD0000000030,19,24,45
BIOMD0000000030,19,24,45
BIOMD0000000030,19,22,45
BIOMD0000000030,19,21,45
BIOMD0000000030,19,23,45
BIOMD0000000030,19,25,45
BIOMD0000000315,31,37,88
BIOMD0000000315,31,34,88
BIOMD0000000315,31,37,88
BIOMD0000000315,31,41,88
BIOMD0000000315,31,39,88
BIOMD0000000315,31,37,88
BIOMD0000000315,31,38,88
BIOMD0000000315,31,42,88
BIOMD0000000315,31,39,88
BIOMD0000000315,31,43,88
BIOMD0000000638,44,44,133
BIOMD0000000638,44,74,133
BIOMD0000000638,44,49,133
BIOMD0000000638,44,67,133
BIOMD0000000638,44,66,133
BIOMD0000000638,44,66,133
BIOMD0000000638,44,54,133
BIOMD0000000638,44,64,133
BIOMD0000000638,44,69,133
BIOMD0000000638,44,67,133
BIOMD0000000011,20,23,51
BIOMD0000000011,20,24,51
BIOMD0000000011,20,26,51
BIOMD0000000011,20,25,51
BIOMD0000000011,20,25,51
BIOMD0000000011,20,24,51
BIOMD0000000011,20,26,51
BIOMD0000000011,20,27,51
BIOMD0000000011,20,26,51
BIOMD0000000011,20,25,51
BIOMD0000000200,36,41,90
BIOMD0000000200,36,44,90
BIOMD0000000200,36,44,90
BIOMD0000000200,36,45,90
BIOMD0000000200,36,40,90
BIOMD0000000200,36,43,90
BIOMD0000000200,36,41,90
BIOMD0000000200,36,47,90
BIOMD0000000200,36,43,90
BIOMD0000000200,36,46,90
BIOMD0000000475,22,24,48
BIOMD0000000475,22,24,48
BIOMD0000000475,22,25,48
BIOMD0000000475,22,24,48
BIOMD0000000475,22,26,48
BIOMD0000000475,22,26,48
BIOMD0000000475,22,23,48
BIOMD0000000475,22,26,48
BIOMD0000000475,22,24,48
BIOMD0000000475,22,26,48
BIOMD0000000430,32,41,81
BIOMD0000000430,32,41,81
BIOMD0000000430,32,42,81
BIOMD0000000430,32,43,81
BIOMD0000000430,32,43,81
BIOMD0000000430,32,43,81
BIOMD0000000430,32,40,81
BIOMD0000000430,32,42,81
BIOMD0000000430,32,38,81
BIOMD0000000430,32,41,81
BIOMD0000000431,32,43,82
BIOMD0000000431,32,37,82
BIOMD0000000431,32,40,82
BIOMD0000000431,32,41,82
BIOMD0000000431,32,38,82
BIOMD0000000431,32,42,82
BIOMD0000000431,32,40,82
BIOMD0000000431,32,39,82
BIOMD0000000431,32,45,82
BIOMD0000000431,32,36,82
BIOMD0000000581,27,18,42
BIOMD0000000581,27,17,42
BIOMD0000000581,27,17,42
BIOMD0000000581,27,17,42
BIOMD0000000581,27,18,42
BIOMD0000000581,27,18,42
BIOMD0000000581,27,17,42
BIOMD0000000581,27,17,42
BIOMD0000000581,27,18,42
BIOMD0000000581,27,18,42
BIOMD0000000365,40,50,117
BIOMD0000000365,40,58,117
BIOMD0000000365,40,60,117
BIOMD0000000365,40,57,117
BIOMD0000000365,40,58,117
BIOMD0000000365,40,62,117
BIOMD0000000365,40,63,117
BIOMD0000000365,40,59,117
BIOMD0000000365,40,52,117
BIOMD0000000365,40,52,117
BIOMD0000000599,39,49,100
BIOMD0000000599,39,56,100
BIOMD0000000599,39,44,100
BIOMD0000000599,39,45,100
BIOMD0000000599,39,54,100
BIOMD0000000599,39,45,100
BIOMD0000000599,39,48,100
BIOMD0000000599,39,49,100
BIOMD0000000599,39,52,100
BIOMD0000000599,39,47,100
BIOMD0000000747,33,37,74
BIOMD0000000747,33,39,74
BIOMD0000000747,33,36,74
BIOMD0000000747,33,40,74
BIOMD0000000747,33,38,74
BIOMD0000000747,33,37,74
BIOMD0000000747,33,40,74
BIOMD0000000747,33,34,74
BIOMD0000000747,33,37,74
BIOMD0000000747,33,35,74
BIOMD0000000335,37,40,79
BIOMD0000000335,37,39,79
BIOMD0000000335,37,38,79
BIOMD0000000335,37,40,79
BIOMD0000000335,37,36,79
BIOMD0000000335,37,39,79
BIOMD0000000335,37,39,79
BIOMD0000000335,37,39,79
BIOMD0000000335,37,36,79
BIOMD0000000335,37,41,79
BIOMD0000000362,39,41,81
BIOMD0000000362,39,40,81
BIOMD0000000362,39,39,81
BIOMD0000000362,39,41,81
BIOMD0000000362,39,43,81
BIOMD0000000362,39,43,81
BIOMD0000000362,39,41,81
BIOMD0000000362,39,42,81
BIOMD0000000362,39,43,81
BIOMD0000000362,39,39,81
BIOMD0000000951,39,43,81
BIOMD0000000951,39,40,81
BIOMD0000000951,39,39,81
BIOMD0000000951,39,41,81
BIOMD0000000951,39,41,81
BIOMD0000000951,39,40,81
BIOMD0000000951,39,38,81
BIOMD0000000951,39,42,81
BIOMD0000000951,39,40,81
BIOMD0000000951,39,40,81
BIOMD0000000501,48,62,157
BIOMD0000000501,48,60,157
BIOMD0000000501,48,72,157
BIOMD0000000501,48,66,157
BIOMD0000000501,48,56,157
BIOMD0000000501,48,69,157
BIOMD0000000501,48,78,157
BIOMD0000000501,48,60,157
BIOMD0000000501,48,55,157
BIOMD0000000501,48,66,157
BIOMD0000000492,52,76,224
BIOMD0000000492,52,90,224
BIOMD0000000492,52,79,224
BIOMD0000000492,52,86,224
BIOMD0000000492,52,98,224
BIOMD0000000492,52,87,224
BIOMD0000000492,52,96,224
BIOMD0000000492,52,81,224
BIOMD0000000492,52,78,224
BIOMD0000000492,52,90,224
BIOMD0000000491,57,78,227
BIOMD0000000491,57,75,227
BIOMD0000000491,57,91,227
BIOMD0000000491,57,86,227
BIOMD0000000491,57,87,227
BIOMD0000000491,57,99,227
BIOMD0000000491,57,92,227
BIOMD0000000491,57,90,227
BIOMD0000000491,57,77,227
BIOMD0000000491,57,72,227
BIOMD0000000014,203,319,614
BIOMD0000000014,203,340,614
BIOMD0000000014,203,333,614
BIOMD0000000014,203,316,614
BIOMD0000000014,203,320,614
BIOMD0000000014,203,305,614
BIOMD0000000014,203,323,614
BIOMD0000000014,203,331,614
BIOMD0000000014,203,322,614
BIOMD0000000014,203,320,614
BIOMD0000000559,121,146,312
BIOMD0000000559,121,157,312
BIOMD0000000559,121,155,312
BIOMD0000000559,121,144,312
BIOMD0000000559,121,154,312
BIOMD0000000559,121,156,312
BIOMD0000000559,121,155,312
BIOMD0000000559,121,144,312
BIOMD0000000559,121,150,312
BIOMD0000000559,121,148,312
